,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t(Addition.Complex.TD),0.77460861160714711,0.12416679298731163,0.54601247280815979,0.68855359302708818,0.76881846605089055,0.85635038446743539,1.0276192563140907,0.0032590750093360156
t(Addition.Simple.MD),0.63825244990232699,0.12061066384100286,0.4167371520830091,0.55476608687279405,0.63260231482489016,0.71700701509288867,0.88854630992278916,0.0049953932183059487
t(Addition.Simple.TD),0.78783731169899918,0.12742700449823605,0.55092648587752646,0.70038288483795386,0.78238519553571118,0.87419979576239748,1.0479829601364803,0.0036715044141313394
t(Subtraction.Complex.MD),0.71047921328684849,0.13190686990038747,0.47150024884295516,0.62135637963369295,0.70483703187595304,0.7974287116395149,0.98774834490284258,0.0046114424676711218
t(Subtraction.Complex.TD),0.60559773556975649,0.10660354961114603,0.40828891443034498,0.53091173895944821,0.60168498387789793,0.67473977359253257,0.82661439051830876,0.0042724727115884455
t(Subtraction.Simple.MD),0.75534810973566624,0.13972980249236114,0.49298594449463551,0.65732724518579844,0.75178796378069179,0.84960231090033045,1.036338989435494,0.0051381363967614186
t(Subtraction.Simple.TD),0.60612134814182739,0.1056266977665581,0.41925264318579303,0.53223440370681296,0.60016012586611245,0.6715342327332654,0.83441684215836098,0.0038268965846651286
t_std,0.94414154289857455,0.087594169981777548,0.7863913115652994,0.88285698851179184,0.93896349539251722,1.0020226447652845,1.1294252708980357,0.0028566361921548307
t_subj(Addition.Complex.MD).39,0.79028742669393526,0.20938816439722518,0.26702247436398668,0.68013046111015052,0.82817349059705703,0.93719307366624349,1.0923804053174315,0.0058622293151628004
t_subj(Addition.Complex.MD).56,1.299934635808305,0.34158261891027747,0.36554574794118172,1.1400439349836304,1.3844764212086438,1.5413110577953153,1.7414687091192944,0.0075324346822464427
t_subj(Addition.Complex.MD).95,0.8833900529171308,0.40527121530284049,0.037207706097477672,0.59551223048659785,0.96544240842180595,1.2080633528993145,1.4828120399141342,0.009374905785490311
t_subj(Addition.Complex.MD).229,0.7915880545331152,0.20835971819787014,0.23365620582030777,0.69040562050562293,0.82996796771624903,0.93943188370589448,1.0823248390107918,0.0052356567768213009
t_subj(Addition.Complex.MD).236,0.66236612902442848,0.19788293942417923,0.15122498677828972,0.55840503693008225,0.69719663859385528,0.80754183653284728,0.94698313877384344,0.0051376653884090224
t_subj(Addition.Complex.MD).262,0.020435236471521075,0.022132255980290155,8.2426008214272138e-06,0.0032364887808836468,0.013003341290022242,0.030625658190761015,0.078331072845455027,0.00067509167929380074
t_subj(Addition.Complex.MD).263,0.027856496597136592,0.029849185567637142,5.7975081065125085e-05,0.004631669328340398,0.017330610535173176,0.041372243952290458,0.10816420258495285,0.0008813028177743602
t_subj(Addition.Complex.MD).267,1.6785025172035402,0.22871368015492166,1.1047191758696064,1.5588003181241092,1.7234009880930243,1.8414568187960878,1.993116469188021,0.0052115886368899267
t_subj(Addition.Complex.MD).269,1.2931721695869278,0.26723101085789469,0.60791362478412991,1.173895132847347,1.3539003862002308,1.4800241107202567,1.627031688735161,0.0069758597259197124
t_subj(Addition.Complex.MD).320,1.4283735868071128,0.42168882112765993,0.26782341574924973,1.2274471670304068,1.5235465614309995,1.7348706531285818,1.9768917314098391,0.0098405426378522145
t_subj(Addition.Complex.MD).334,0.7107260135515604,0.21662326664139714,0.15325699183888797,0.60088054188653173,0.74976250463174132,0.86929166088343024,1.0164454195823958,0.0051713664612465376
t_subj(Addition.Complex.MD).339,0.68472306877920253,0.29435621908392318,0.047088719902456111,0.48078807363364334,0.73345641899372538,0.91687334645052943,1.1240826169365015,0.0073562311837586684
t_subj(Addition.Complex.MD).340,0.023107994747405786,0.024986726845557881,1.9738647241668132e-05,0.0035882941505107875,0.014315498089699091,0.034857573294476335,0.089212004381733392,0.00073970961154360218
t_subj(Addition.Complex.MD).346,0.11085685558504693,0.099133981486034542,0.00017096464214904619,0.023615692279607657,0.085912268738724512,0.17921028795839933,0.33721991188452843,0.0032065640170712284
t_subj(Addition.Complex.MD).350,1.5841128545008833,0.21227980883485925,1.0645714080693505,1.4708034669289345,1.6222086753360889,1.7365299157316787,1.8878563141333893,0.0045755413215641094
t_subj(Addition.Complex.MD).471,1.5785973128415824,0.1823739951311128,1.1486384106278167,1.4779705669410541,1.6094979356199226,1.708140871064747,1.8505718565005917,0.0043903969895947668
t_subj(Addition.Complex.TD).6,7.1349662277558909e-05,8.9685653240826306e-05,1.368661677931463e-07,9.2940214462219645e-06,3.7809010536681882e-05,0.0001001069227832955,0.00031629867325519683,2.6560425197284511e-06
t_subj(Addition.Complex.TD).19,1.4247088883201078,0.1910832954306797,0.94636356910858843,1.3267515056652472,1.4597463736546794,1.5608722794682861,1.6923752576786066,0.0042691200586653178
t_subj(Addition.Complex.TD).23,1.3705265224506438,0.15952263210405931,0.97494250991866716,1.2923207925768165,1.4000036693928215,1.4825864201196663,1.5888357746910968,0.003590765744208347
t_subj(Addition.Complex.TD).48,1.1659446727998573,0.17891933345215913,0.7511662218531544,1.0728269143787601,1.1972101602813274,1.2947141082440909,1.4204079684213791,0.0037968971889212229
t_subj(Addition.Complex.TD).62,1.9528922096834953,0.17241497935915759,1.5353928160175483,1.8619375772639533,1.983278256979266,2.074955363887768,2.2011178444687709,0.0043276608883439432
t_subj(Addition.Complex.TD).105,1.2582085038941164,0.16232907402755098,0.86541831764181987,1.1736624701037646,1.2903834487180583,1.3739018598220862,1.4823418765571792,0.0039724985471763187
t_subj(Addition.Complex.TD).203,0.62085023625287694,0.16776573909993664,0.17104250512270006,0.53764974406987776,0.6545642324660651,0.74061933599710117,0.85352455496593094,0.0041134216149332188
t_subj(Addition.Complex.TD).204,0.68190655367833641,0.1560166685342691,0.3032843816023727,0.59865138477778534,0.70724862253398058,0.79522647028640581,0.91245506437920298,0.0040223741540241905
t_subj(Addition.Complex.TD).227,1.310604560677179,0.21274258960492579,0.75318285564008725,1.2058937521064372,1.354151185704856,1.4586215809759697,1.5957925150191563,0.004365164385069906
t_subj(Addition.Complex.TD).238,0.91733193277497427,0.210852828238281,0.36520882616851963,0.82114465392284197,0.95713172346676145,1.0646509544828335,1.2100577361168177,0.004657539168392285
t_subj(Addition.Complex.TD).244,1.2262566591211594,0.17321667282296951,0.79640245996512393,1.1361454531292474,1.2582361423031609,1.3480738866794375,1.4715592012862446,0.004365416929329291
t_subj(Addition.Complex.TD).250,1.6563522684971503,0.21576830210745407,1.1282153400651787,1.5494538203970427,1.6944938325700811,1.8100147885062634,1.9529655918354818,0.0058231863441414429
t_subj(Addition.Complex.TD).274,0.032018644215577673,0.031227718571080126,0.00012813349574611332,0.0072295298694492992,0.022227061740844895,0.049291599506475714,0.11225712282820716,0.00077110544852147095
t_subj(Addition.Complex.TD).286,0.89374368588593267,0.23394599230313082,0.31120903322400906,0.76914371672726811,0.93793060255558203,1.0640885787449108,1.228979535980772,0.0056345042567292709
t_subj(Addition.Complex.TD).317,0.85271628029618207,0.17930355911433743,0.40992158401067957,0.75641754837963238,0.88644092915158645,0.98038427750773005,1.1143751590002549,0.0045148786635528706
t_subj(Addition.Complex.TD).358,0.88370098246253503,0.210356106335605,0.33924541601899749,0.78080330500218231,0.91984157385214704,1.0309367926350206,1.1831608425735451,0.0056954141526884793
t_subj(Addition.Complex.TD).465,0.78210440637282908,0.14223229839560048,0.43325407774252928,0.70903452170212544,0.80774971452066247,0.88354870075044367,0.99422936621122449,0.0039644857432205739
t_subj(Addition.Simple.MD).39,0.78893136430560062,0.16952424796944757,0.34634075370441492,0.70818857302100968,0.82314815448469381,0.90885088743425446,1.0166145507358735,0.004770343778829911
t_subj(Addition.Simple.MD).56,1.4802235118841023,0.22457239068015783,0.90166414241008908,1.3732915794270386,1.5255998688193124,1.6371321501991443,1.7724613030699254,0.0055788181621035339
t_subj(Addition.Simple.MD).95,0.36630427429924273,0.25305168891599256,0.00016589527143248781,0.12983947768287543,0.3703567925505698,0.57900394266944111,0.80938751302774425,0.0091213371024017453
t_subj(Addition.Simple.MD).229,0.16924932314725,0.11585687141912929,1.6747217263138477e-05,0.064495288459985284,0.17128520407243358,0.26349223695792023,0.38375023615325288,0.0039078522387742788
t_subj(Addition.Simple.MD).236,0.91951392063751503,0.14349226584246533,0.57537400978099595,0.85221445035746879,0.94941078253216371,1.0217000348909893,1.103885173405361,0.0031779497699563619
t_subj(Addition.Simple.MD).262,0.019502458764155552,0.02301916211967172,1.3259499934314191e-06,0.0019579868342617171,0.010652659969148383,0.02959979561484051,0.082189774568866544,0.00083634072492938635
t_subj(Addition.Simple.MD).263,0.00045042734276011585,0.00063465675336267817,2.747725820363004e-09,3.5160505023302971e-05,0.00019776685470867042,0.00060127999805941129,0.0022317291390190723,2.0441499376324038e-05
t_subj(Addition.Simple.MD).267,1.5083991352551567,0.13181226580571687,1.1779609431337466,1.4454776986277089,1.536110973631799,1.602211210860216,1.6853062557661451,0.0030746936777059997
t_subj(Addition.Simple.MD).269,1.3845814113102652,0.16668645983378552,0.99217423767080681,1.3023685146961581,1.4127899775895574,1.5028493859341672,1.6139214910644875,0.0041781661444773022
t_subj(Addition.Simple.MD).320,1.4590999603807919,0.18812844100050899,0.99622256885387084,1.3599271805350701,1.4969325330248684,1.593075710608697,1.7267348086911245,0.0050786416807916809
t_subj(Addition.Simple.MD).334,1.0049207406112965,0.14603844006044689,0.66640612188423587,0.92898386820344125,1.026282195833955,1.1080460817922384,1.2175453318956084,0.0041937279052056426
t_subj(Addition.Simple.MD).339,1.1540989795098484,0.17243391597479468,0.7343998345410746,1.0699409406962266,1.1872630337986041,1.2744175625821332,1.3861668306512436,0.0041771079281200758
t_subj(Addition.Simple.MD).340,0.0038037578439554689,0.005327580176666429,9.0877512480083795e-07,0.00027788321877591593,0.0017087223006402579,0.0052214420440289521,0.01885203058895616,0.00016655470067632091
t_subj(Addition.Simple.MD).346,1.6526434352797346,0.1309400104723952,1.3282210461619912,1.5838345343650997,1.6767342271409824,1.7486413730302661,1.8321664200090586,0.0032302180479409559
t_subj(Addition.Simple.MD).350,1.7234105718491757,0.13611364232864079,1.395080842210765,1.6501002702318628,1.7460619640377444,1.8231475339110528,1.924263979677578,0.0036380535094494406
t_subj(Addition.Simple.MD).471,1.3522273095518755,0.1493955967924071,0.9994731347108794,1.2755429403502363,1.3778663102680331,1.4548973224738935,1.5724851541445717,0.0044171156199259379
t_subj(Addition.Simple.TD).6,1.3083145839241119,0.19053930384427151,0.86211632746566824,1.2038041283344578,1.3423246609795503,1.4451724893556015,1.5884386863625828,0.0042695661802075353
t_subj(Addition.Simple.TD).19,1.0721467034260128,0.13988962672802774,0.73938533590441113,1.0000701870254238,1.0965735672028705,1.1723011262701113,1.2674237738431751,0.0036135593870448056
t_subj(Addition.Simple.TD).23,1.1384040411815166,0.11365453793187043,0.85444101680591067,1.0809295101445326,1.1570685394245168,1.220246161143965,1.2993670495823508,0.0028369710623895837
t_subj(Addition.Simple.TD).48,0.87559506710723944,0.14243570281501639,0.54029117260300885,0.80097449020459677,0.89759767432355531,0.97888962456399853,1.0809998933352429,0.0035143766437833756
t_subj(Addition.Simple.TD).62,0.041880608007807449,0.039307159387406344,0.00015125863450734828,0.0098877075550391907,0.029988118936261882,0.063609032852026764,0.13920893411442931,0.0010619278604281678
t_subj(Addition.Simple.TD).105,0.7141648483431976,0.15659067729484125,0.33066871401117404,0.63140102433938328,0.73790763643291946,0.82612473691359334,0.94886305979767571,0.004411670836086427
t_subj(Addition.Simple.TD).203,0.67413080426818661,0.13804202212480227,0.33914827207557341,0.59834527366939205,0.69980440672800481,0.77500809353195566,0.86853157370015033,0.0038331800138510196
t_subj(Addition.Simple.TD).204,0.711792819137817,0.13118579652685783,0.40037426340602145,0.64328869532334876,0.73416456182656642,0.80531811975381107,0.90123556163987073,0.0037712899782097959
t_subj(Addition.Simple.TD).227,0.096233808330053058,0.076618258838667103,0.00085858796079904022,0.02869059976518205,0.08223570401957378,0.15000105938669681,0.26635451018196904,0.0019056792554790519
t_subj(Addition.Simple.TD).238,0.001451803793613024,0.0016620925086653548,5.2541731034112175e-06,0.00026588848309758596,0.00089338731826511808,0.0020611520370205577,0.0060859668539840796,5.1547589271211314e-05
t_subj(Addition.Simple.TD).244,1.2143118371339736,0.13409064279520677,0.90401712245604793,1.1396243502917742,1.234400496869221,1.3096026972353549,1.4138474613387175,0.0041032657901348092
t_subj(Addition.Simple.TD).250,1.3627718965749047,0.1241685636396398,1.0626145935222457,1.2990624635564905,1.3853476735619215,1.4506992170358191,1.5365733717251555,0.0029212128271622214
t_subj(Addition.Simple.TD).274,1.5867569137749824,0.13603291562406128,1.2585462468889517,1.5152130172958675,1.610400607708528,1.6838072326099476,1.7781590680839792,0.0033885409654374095
t_subj(Addition.Simple.TD).286,1.0491519894116217,0.18561508182190328,0.59746967626139225,0.95059357668193889,1.0815764869673454,1.1823364676558878,1.3184600680291596,0.0050368036463141388
t_subj(Addition.Simple.TD).317,0.69886264222527172,0.11907409046251979,0.40755321821623874,0.63690981033962635,0.71738305221223642,0.78247671129744523,0.87788805630772171,0.0035454763706777677
t_subj(Addition.Simple.TD).358,0.6552778656262882,0.17824173715487848,0.20152316255890665,0.56472137717380044,0.69254584125790974,0.78458207525460821,0.90285054980451185,0.0041860809486133884
t_subj(Addition.Simple.TD).465,0.61707342999349046,0.13775144194175429,0.29741947333158902,0.54017624295685407,0.63993461652044004,0.71898724550297666,0.82185929455006368,0.0045037100561301936
t_subj(Subtraction.Complex.MD).39,1.0302766914852293,0.19436143463935043,0.54662524522602163,0.94160915475492757,1.0689586571147047,1.1632565685568261,1.2924541401326901,0.0057161265641026355
t_subj(Subtraction.Complex.MD).56,1.1829603644895934,0.23605606715926683,0.54554541590309735,1.0767600824056027,1.2398746591944954,1.3459083705411294,1.4819828178893917,0.0056934758488641031
t_subj(Subtraction.Complex.MD).95,0.4135806740264531,0.2328681531058765,0.0075936495322889274,0.22253060701287003,0.43784011532559469,0.60418014041881474,0.79415815495552877,0.0065714583673473683
t_subj(Subtraction.Complex.MD).229,0.81834344662573055,0.18535774514574432,0.33871078217275657,0.73312723699160187,0.85956641211136675,0.94745278837277436,1.0602489527931849,0.0041117923542804691
t_subj(Subtraction.Complex.MD).236,0.59198035155673401,0.13529347552037366,0.23830336598069823,0.53022318989930395,0.62469362692249397,0.68706562970735463,0.76437755411778574,0.0036379627862792633
t_subj(Subtraction.Complex.MD).262,0.029764256874414634,0.031223685164976752,1.2055087491725557e-05,0.0046964775802920307,0.018799007224300578,0.046843470271707467,0.1104310492511713,0.00085239418850475306
t_subj(Subtraction.Complex.MD).263,0.14198403816822064,0.12959643632916368,0.00027053276660002606,0.028275836812582396,0.10695465613303008,0.2343410131948869,0.43683624923839576,0.0037099239201668459
t_subj(Subtraction.Complex.MD).267,2.4195286581932414,0.2609831252532317,1.7492176052631228,2.3009012367595396,2.4768031263064922,2.5960196737279584,2.750718729190659,0.0070520601818985437
t_subj(Subtraction.Complex.MD).269,1.3057163377721861,0.36624743328535825,0.27696749933880421,1.1403290982394099,1.4019017941404717,1.5662340312865513,1.753448872889497,0.0098769237354422289
t_subj(Subtraction.Complex.MD).320,0.10125408760893548,0.093239698599418289,9.9740745681545988e-05,0.020222915874218372,0.075488554354676496,0.16446532200831068,0.31569152923902816,0.0029042258263984131
t_subj(Subtraction.Complex.MD).334,2.0720014514596428,0.20888277270004399,1.5603868466735533,1.9717592188412054,2.1114707012039107,2.2185279718796065,2.3574451301259045,0.0056336385104541727
t_subj(Subtraction.Complex.MD).339,1.9150645324999889,0.2361863976341268,1.339909377137608,1.8206244489693444,1.9709489769908259,2.0756843194517147,2.1937516947288453,0.0059270493623539301
t_subj(Subtraction.Complex.MD).340,2.5070378568742795,0.42896407553615812,1.3798254054707286,2.333036918195075,2.6162271963131882,2.7985850197956963,2.9905641132889014,0.010307785561818234
t_subj(Subtraction.Complex.MD).346,2.6558461062813046,0.17142875221716142,2.219415158061008,2.571561271108127,2.6942705801760924,2.7801370104322141,2.8741790276406194,0.0043989766675097061
t_subj(Subtraction.Complex.MD).350,0.52689836563182679,0.12531839759309896,0.18649621884466136,0.47193747311924888,0.55482286145326398,0.61525567682411741,0.68721690683882231,0.0042701125900508887
t_subj(Subtraction.Complex.MD).471,0.0024990239540111114,0.0030994334397706417,3.0210591805470972e-06,0.00030070850967811743,0.0013089018501136992,0.0035273389398968397,0.011239357236400963,9.6169520653247018e-05
t_subj(Subtraction.Complex.TD).6,1.8809667968526551,0.22646638823161683,1.3424460920210857,1.770442269122912,1.9200971333911951,2.0414076573012458,2.2009453968078119,0.0055194277436318977
t_subj(Subtraction.Complex.TD).19,0.0025040892603854499,0.0035921488122019722,2.7093773322048519e-08,0.00018103512829009075,0.0010685006219771985,0.0032393619824012962,0.013475283001917839,0.00013348405349361574
t_subj(Subtraction.Complex.TD).23,1.2657705558863332,0.2155444653921931,0.72629871374490373,1.1668294557869825,1.3114229964223023,1.414522105393877,1.5511795390587213,0.0048164266131924729
t_subj(Subtraction.Complex.TD).48,1.308597187869369,0.1965520481695241,0.82138466259694876,1.2142845230789119,1.3477899812629817,1.4474300720832263,1.5692252527617396,0.0047385220192464224
t_subj(Subtraction.Complex.TD).62,1.3703516021970201,0.22504256157038324,0.82531263864587767,1.2572726881297125,1.4101736273321024,1.5294409207680721,1.6844220040317777,0.0051371016201586916
t_subj(Subtraction.Complex.TD).105,1.004856984555861,0.19056458191259953,0.55604987665931582,0.9072633960191433,1.0393191625897085,1.1414709355159107,1.2723858303805182,0.0045798371540321106
t_subj(Subtraction.Complex.TD).203,1.1556423436220091,0.15557373832087798,0.78459901257477083,1.0707776469810986,1.1798345898327778,1.2666484844909944,1.3923609675685078,0.0036886372539319547
t_subj(Subtraction.Complex.TD).204,1.1572068416891632,0.16300886616642127,0.75090492545688914,1.0696158879360496,1.1855045857243591,1.2743773840308312,1.3890556599472073,0.0041542794515005213
t_subj(Subtraction.Complex.TD).227,0.0096750735442968586,0.012806266215968086,5.4268874303935828e-07,0.00077131444352070144,0.0044733705958659806,0.013959411370638644,0.044680441981364713,0.00045213072635146923
t_subj(Subtraction.Complex.TD).238,0.026892695836728327,0.033833962691381197,1.089864915227847e-06,0.0014854363185063516,0.012398588824232792,0.041176524374552055,0.11983775905897806,0.0011521606148274465
t_subj(Subtraction.Complex.TD).244,1.1468904675272475,0.22717379379561459,0.59453682045837108,1.0325196949142508,1.1882395547077591,1.3079420676547835,1.4645706879275977,0.0065474767052694479
t_subj(Subtraction.Complex.TD).250,1.873393091850442,0.16376318414967686,1.4925724617075846,1.7817755768100467,1.9003187874218221,1.9893145837553776,2.1127091253694403,0.0042123508845593382
t_subj(Subtraction.Complex.TD).274,0.00029403482469548533,0.00044444353260716425,6.838200786246759e-08,1.7095573839255693e-05,0.00011423487132027413,0.00038367993566683118,0.001618968783092551,1.5504056649813149e-05
t_subj(Subtraction.Complex.TD).286,0.27391283703358299,0.2114466265739772,5.3766259291645243e-05,0.071005928012990022,0.26355498603381333,0.44428209962892162,0.67799473389538556,0.0074721767805558132
t_subj(Subtraction.Complex.TD).317,1.2260717380259381,0.15474004265588673,0.85207359721860332,1.1458570853900409,1.2512658161620167,1.3359348684445536,1.4545339696296509,0.0043462640678837514
t_subj(Subtraction.Complex.TD).358,0.88780675364521577,0.17675416824894435,0.44002532634124547,0.80311917898691787,0.92575305003451169,1.0147390142424932,1.1230250503896024,0.0044003605885970165
t_subj(Subtraction.Complex.TD).465,0.88411973950364753,0.19727198282773745,0.40287183327117554,0.78124972880091192,0.91583895336836718,1.0247690801303135,1.1632265396566637,0.0057486410955640884
t_subj(Subtraction.Simple.MD).39,1.0757436716048392,0.13669650717790902,0.75204725628507441,1.0028213243112039,1.0992733184402921,1.1729085514239248,1.2753087260218592,0.0037992166689227946
t_subj(Subtraction.Simple.MD).56,1.6851749371562577,0.23893476918142528,1.0803301771902041,1.5873472946391105,1.7411156828746532,1.8456308317310552,1.9795581431573837,0.0066809340270009079
t_subj(Subtraction.Simple.MD).95,1.4186001709318343,0.37778882924356649,0.35874464363628999,1.2604368800344827,1.5182280066080991,1.6880121376988282,1.8761913233283871,0.0089577042458375035
t_subj(Subtraction.Simple.MD).229,0.60088415268487794,0.17641169073265051,0.13291488107069283,0.5153401654205122,0.63757977791538145,0.72757541288419614,0.84148203668320509,0.0050915634108316503
t_subj(Subtraction.Simple.MD).236,0.93928766286512044,0.11295145264095043,0.66681491654285618,0.88151964390557636,0.96171694305297495,1.0188016566153877,1.099740522983613,0.0029794484497985643
t_subj(Subtraction.Simple.MD).262,0.036237529111130824,0.035815593199306613,5.5741904577019267e-05,0.0065736607086572729,0.02541248376451187,0.055431395022257107,0.12773457488441017,0.0010599504534574862
t_subj(Subtraction.Simple.MD).263,0.10907664729180118,0.09232480924976591,0.0001945766522488578,0.027716174747993053,0.087857159829412959,0.1721683597816949,0.31482020325329135,0.0026466694627122105
t_subj(Subtraction.Simple.MD).267,3.0683890053564662,0.13831813517700317,2.7176651801629341,3.0025901746484012,3.0960479712540083,3.1652006945139926,3.2567043138205038,0.0031314699051722349
t_subj(Subtraction.Simple.MD).269,1.4047827222532092,0.24096662908838351,0.78242887560920205,1.2914363013703112,1.45636902245768,1.5777044441546388,1.7161790029822397,0.0058431272303524403
t_subj(Subtraction.Simple.MD).320,1.4037189861537631,0.19665256755825203,0.91021172537923478,1.3088777425903235,1.4368728342336405,1.5452274962848773,1.6734865559625083,0.0044812371676852588
t_subj(Subtraction.Simple.MD).334,1.1666589923057442,0.1398051797372758,0.82730788979434144,1.0942461809774691,1.189070805406188,1.2682123499591365,1.3616367333552137,0.0034538318289581761
t_subj(Subtraction.Simple.MD).339,1.3641708115298843,0.19578551105480255,0.89744124528617264,1.268169466321154,1.39631787657297,1.5049287541011156,1.6375936643018187,0.0051694945200573394
t_subj(Subtraction.Simple.MD).340,0.0028331104719995365,0.0035548330821552998,2.6015912390980694e-06,0.00036353587567562111,0.0015434685878201251,0.0039820545653411667,0.012941719771759685,0.00010095916325185962
t_subj(Subtraction.Simple.MD).346,1.900128815883904,0.15503712196716801,1.5293834316616801,1.8176001197243719,1.92895769054458,2.0119743846722002,2.1202998866314293,0.0038053038098674044
t_subj(Subtraction.Simple.MD).350,0.14662446865442971,0.094933553308901797,0.0012774547304808953,0.065154189879597257,0.1432896266499124,0.22195021299965365,0.32491630308187214,0.0025923562735602869
t_subj(Subtraction.Simple.MD).471,1.6711276354188218,0.14690933152897587,1.3166541250981216,1.5944986497559273,1.6946092240698425,1.7745409383299302,1.8796435495303496,0.0040192008820168577
t_subj(Subtraction.Simple.TD).6,1.8388154671857115,0.15473145572243088,1.4524274575195806,1.7582317496604265,1.8668784120849351,1.9485699377047052,2.061817537761117,0.0034606606253730588
t_subj(Subtraction.Simple.TD).19,1.1795114396838371,0.15189831523695174,0.79674789960790415,1.0997297981657463,1.2063089936737292,1.285930587142575,1.3990338654408894,0.0038248701708915199
t_subj(Subtraction.Simple.TD).23,0.85859193200568429,0.17048896379044604,0.42088908166411798,0.77330797645037386,0.8924652997074336,0.98009670786568537,1.0898833446977885,0.0044332416373838533
t_subj(Subtraction.Simple.TD).48,1.1838940853316158,0.17296743742554369,0.75548601658097381,1.0915034284929466,1.2133656653375335,1.3093977027034733,1.4334413930271066,0.0040113302662983918
t_subj(Subtraction.Simple.TD).62,1.974448811095908,0.1603675237185522,1.5850662075821351,1.8859327890054143,1.9999586231967958,2.0898410557734657,2.2166146301448508,0.0035771062431490261
t_subj(Subtraction.Simple.TD).105,1.0913319647286299,0.16866883249353962,0.69204471190151284,1.0001074275867352,1.1196179881483439,1.212928149575349,1.337975615349738,0.0041061116497448378
t_subj(Subtraction.Simple.TD).203,0.9861997475237464,0.1377087536580717,0.65213948406885858,0.9128182254738072,1.0055857070027325,1.0854580243138165,1.1833581713844188,0.0043057222310652777
t_subj(Subtraction.Simple.TD).204,0.52237766093494908,0.15828333856885785,0.073832017003174377,0.44367120679203909,0.55404463111967062,0.63668809675322713,0.74229284338323287,0.0055644918969231672
t_subj(Subtraction.Simple.TD).227,0.0015718753169805073,0.0021941282355917801,1.7611405487161919e-07,0.00011719388335198116,0.00066007052891546483,0.0021615955942016285,0.0079184995813199616,7.7110125292850122e-05
t_subj(Subtraction.Simple.TD).238,0.002032205100300704,0.0029690204026379652,2.4066572397600085e-07,0.00013612164039460508,0.00082119888264332451,0.0026411841337157481,0.010930962212952304,0.00010052351227076683
t_subj(Subtraction.Simple.TD).244,1.4034226264759613,0.16472689347925268,0.99473378390777878,1.3181520967757336,1.431594948207102,1.5213355524544663,1.6392892259888401,0.0042387157005552793
t_subj(Subtraction.Simple.TD).250,1.3766009662010266,0.13634118292110617,1.0464566419578463,1.3035562904269042,1.3972428057838757,1.4738541022884821,1.5766744518615117,0.0036953705362779607
t_subj(Subtraction.Simple.TD).274,0.0094178447683059899,0.012530604266249275,1.0884829962170026e-06,0.00056784786584189884,0.0040394926814419675,0.013637303565783758,0.044482890997349117,0.00044977047748463364
t_subj(Subtraction.Simple.TD).286,0.63977037327923147,0.23340925554253941,0.024379422111327948,0.51842411899728857,0.6921642422169918,0.81454712178158017,0.9567342277476969,0.0064513901622832619
t_subj(Subtraction.Simple.TD).317,1.2158475455542372,0.11800219118479724,0.93134694038976162,1.1534811606355206,1.2342061674111451,1.3006675012492532,1.3897195356682381,0.0034467609894557583
t_subj(Subtraction.Simple.TD).358,0.0027884088261781056,0.0042132880024096453,1.7860691288936517e-07,0.00011764809473941779,0.00096794388498501146,0.003676205376216702,0.015311318678796131,0.0001308900922924408
t_subj(Subtraction.Simple.TD).465,0.82932714462779433,0.13699090114134657,0.49280704232317363,0.75604448826629289,0.85311614551022963,0.92776786849297377,1.0232226161636659,0.0035229143660792097
